,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
36,3,23 : 40_sigmoid : 2_sigmoid,18,50,0.1948051948051948,0.3,0.9,1e-08,0.0001,0.6387354129530153,0.5979285247737239,train
37,3,23 : 40_sigmoid : 2_sigmoid,18,50,0.1948051948051948,0.3,0.9,1e-08,0.0001,0.6416648818102205,0.5910999160369438,test
38,3,23 : 40_sigmoid : 2_sigmoid,19,50,0.19108280254777066,0.3,0.9,1e-08,0.0001,0.6366915802269877,0.653074554446207,train
39,3,23 : 40_sigmoid : 2_sigmoid,19,50,0.19108280254777066,0.3,0.9,1e-08,0.0001,0.6365180832568954,0.6624685138539043,test
40,3,23 : 40_sigmoid : 2_sigmoid,20,50,0.18749999999999997,0.3,0.9,1e-08,0.0001,0.6358416058242833,0.6485023793972193,train
41,3,23 : 40_sigmoid : 2_sigmoid,20,50,0.18749999999999997,0.3,0.9,1e-08,0.0001,0.6360491547943027,0.653232577665827,test
42,3,23 : 40_sigmoid : 2_sigmoid,21,50,0.18404907975460122,0.3,0.9,1e-08,0.0001,0.6368279345442565,0.6576467294951945,train
43,3,23 : 40_sigmoid : 2_sigmoid,21,50,0.18404907975460122,0.3,0.9,1e-08,0.0001,0.6361720068001777,0.670864819479429,test
44,3,23 : 40_sigmoid : 2_sigmoid,22,50,0.18072289156626503,0.3,0.9,1e-08,0.0001,0.640073875974437,0.6592329943081087,train
45,3,23 : 40_sigmoid : 2_sigmoid,22,50,0.18072289156626503,0.3,0.9,1e-08,0.0001,0.6380748491347441,0.6658270361041142,test
46,3,23 : 40_sigmoid : 2_sigmoid,23,50,0.17751479289940825,0.3,0.9,1e-08,0.0001,0.6345307705479247,0.6400111971633853,train
47,3,23 : 40_sigmoid : 2_sigmoid,23,50,0.17751479289940825,0.3,0.9,1e-08,0.0001,0.6354265813594405,0.6381192275398825,test
48,3,23 : 40_sigmoid : 2_sigmoid,24,50,0.17441860465116277,0.3,0.9,1e-08,0.0001,0.6340654416871866,0.643370346178968,train
49,3,23 : 40_sigmoid : 2_sigmoid,24,50,0.17441860465116277,0.3,0.9,1e-08,0.0001,0.6348201940899987,0.6465155331654072,test
50,3,23 : 40_sigmoid : 2_sigmoid,25,50,0.1714285714285714,0.3,0.9,1e-08,0.0001,0.6338357773778948,0.6464495661099188,train
51,3,23 : 40_sigmoid : 2_sigmoid,25,50,0.1714285714285714,0.3,0.9,1e-08,0.0001,0.6345187049830768,0.6507136859781696,test
52,3,23 : 40_sigmoid : 2_sigmoid,26,50,0.1685393258426966,0.3,0.9,1e-08,0.0001,0.6334809976322672,0.6475692824484464,train
53,3,23 : 40_sigmoid : 2_sigmoid,26,50,0.1685393258426966,0.3,0.9,1e-08,0.0001,0.634134261795324,0.6515533165407221,test
54,3,23 : 40_sigmoid : 2_sigmoid,27,50,0.16574585635359113,0.3,0.9,1e-08,0.0001,0.633188456412657,0.6072594942614538,train
55,3,23 : 40_sigmoid : 2_sigmoid,27,50,0.16574585635359113,0.3,0.9,1e-08,0.0001,0.6359625399357474,0.600335852225021,test
56,3,23 : 40_sigmoid : 2_sigmoid,28,50,0.16304347826086954,0.3,0.9,1e-08,0.0001,0.632902898431849,0.608285900905104,train
57,3,23 : 40_sigmoid : 2_sigmoid,28,50,0.16304347826086954,0.3,0.9,1e-08,0.0001,0.6356775551944029,0.6011754827875735,test
58,3,23 : 40_sigmoid : 2_sigmoid,29,50,0.160427807486631,0.3,0.9,1e-08,0.0001,0.6317378269968809,0.6344126154707475,train
59,3,23 : 40_sigmoid : 2_sigmoid,29,50,0.160427807486631,0.3,0.9,1e-08,0.0001,0.6331795251322232,0.6272040302267002,test
60,3,23 : 40_sigmoid : 2_sigmoid,30,50,0.15789473684210523,0.3,0.9,1e-08,0.0001,0.6316458100061478,0.6481291406177102,train
61,3,23 : 40_sigmoid : 2_sigmoid,30,50,0.15789473684210523,0.3,0.9,1e-08,0.0001,0.6326152473504589,0.6465155331654072,test
62,3,23 : 40_sigmoid : 2_sigmoid,31,50,0.155440414507772,0.3,0.9,1e-08,0.0001,0.6369448239591889,0.6649248856956238,train
63,3,23 : 40_sigmoid : 2_sigmoid,31,50,0.155440414507772,0.3,0.9,1e-08,0.0001,0.6353029891251505,0.6691855583543241,test
64,3,23 : 40_sigmoid : 2_sigmoid,32,50,0.1530612244897959,0.3,0.9,1e-08,0.0001,0.6319771147941075,0.6650181953905011,train
65,3,23 : 40_sigmoid : 2_sigmoid,32,50,0.1530612244897959,0.3,0.9,1e-08,0.0001,0.6320773954487694,0.6759026028547439,test
66,3,23 : 40_sigmoid : 2_sigmoid,33,50,0.15075376884422106,0.3,0.9,1e-08,0.0001,0.6316498187523332,0.6014742931790613,train
67,3,23 : 40_sigmoid : 2_sigmoid,33,50,0.15075376884422106,0.3,0.9,1e-08,0.0001,0.6352027871521583,0.5894206549118388,test
68,3,23 : 40_sigmoid : 2_sigmoid,34,50,0.14851485148514848,0.3,0.9,1e-08,0.0001,0.6333479028728154,0.5933563497247364,train
69,3,23 : 40_sigmoid : 2_sigmoid,34,50,0.14851485148514848,0.3,0.9,1e-08,0.0001,0.6377921205626413,0.5785054575986566,test
70,3,23 : 40_sigmoid : 2_sigmoid,35,50,0.14634146341463408,0.3,0.9,1e-08,0.0001,0.6318502353800728,0.6694970607446113,train
71,3,23 : 40_sigmoid : 2_sigmoid,35,50,0.14634146341463408,0.3,0.9,1e-08,0.0001,0.6316732960725753,0.6868178001679262,test
72,3,23 : 40_sigmoid : 2_sigmoid,36,50,0.1442307692307692,0.3,0.9,1e-08,0.0001,0.6294569590006275,0.631146776150042,train
73,3,23 : 40_sigmoid : 2_sigmoid,36,50,0.1442307692307692,0.3,0.9,1e-08,0.0001,0.6313725235809792,0.6230058774139379,test
74,3,23 : 40_sigmoid : 2_sigmoid,37,50,0.14218009478672983,0.3,0.9,1e-08,0.0001,0.6296660602594308,0.647475972753569,train
75,3,23 : 40_sigmoid : 2_sigmoid,37,50,0.14218009478672983,0.3,0.9,1e-08,0.0001,0.6307951053037185,0.6515533165407221,test
76,3,23 : 40_sigmoid : 2_sigmoid,38,50,0.14018691588785043,0.3,0.9,1e-08,0.0001,0.6300369614241758,0.6628720724083232,train
77,3,23 : 40_sigmoid : 2_sigmoid,38,50,0.14018691588785043,0.3,0.9,1e-08,0.0001,0.6305323583252138,0.6616288832913518,test
78,3,23 : 40_sigmoid : 2_sigmoid,39,50,0.13824884792626724,0.3,0.9,1e-08,0.0001,0.6288685495359894,0.6316133246244284,train
79,3,23 : 40_sigmoid : 2_sigmoid,39,50,0.13824884792626724,0.3,0.9,1e-08,0.0001,0.6308359718302603,0.6238455079764903,test
80,3,23 : 40_sigmoid : 2_sigmoid,40,50,0.13636363636363635,0.3,0.9,1e-08,0.0001,0.6289370713319623,0.6490622375664832,train
81,3,23 : 40_sigmoid : 2_sigmoid,40,50,0.13636363636363635,0.3,0.9,1e-08,0.0001,0.6301263289064523,0.6507136859781696,test
82,3,23 : 40_sigmoid : 2_sigmoid,41,50,0.13452914798206275,0.3,0.9,1e-08,0.0001,0.6283581411534851,0.6318932537090604,train
83,3,23 : 40_sigmoid : 2_sigmoid,41,50,0.13452914798206275,0.3,0.9,1e-08,0.0001,0.63040241050772,0.6255247691015953,test
84,3,23 : 40_sigmoid : 2_sigmoid,42,50,0.1327433628318584,0.3,0.9,1e-08,0.0001,0.6284728446970916,0.6176168703928339,train
85,3,23 : 40_sigmoid : 2_sigmoid,42,50,0.1327433628318584,0.3,0.9,1e-08,0.0001,0.6312310811663951,0.6087321578505458,test
86,3,23 : 40_sigmoid : 2_sigmoid,43,50,0.13100436681222707,0.3,0.9,1e-08,0.0001,0.6281403505673889,0.6487823084818513,train
87,3,23 : 40_sigmoid : 2_sigmoid,43,50,0.13100436681222707,0.3,0.9,1e-08,0.0001,0.6293742857312448,0.6473551637279596,test
88,3,23 : 40_sigmoid : 2_sigmoid,44,50,0.1293103448275862,0.3,0.9,1e-08,0.0001,0.6276918477887993,0.6419707007558085,train
89,3,23 : 40_sigmoid : 2_sigmoid,44,50,0.1293103448275862,0.3,0.9,1e-08,0.0001,0.6292696891871605,0.6339210747271201,test
90,3,23 : 40_sigmoid : 2_sigmoid,45,50,0.12765957446808512,0.3,0.9,1e-08,0.0001,0.6273508741749115,0.6385182420453485,train
91,3,23 : 40_sigmoid : 2_sigmoid,45,50,0.12765957446808512,0.3,0.9,1e-08,0.0001,0.6291459655756568,0.6305625524769102,test
92,3,23 : 40_sigmoid : 2_sigmoid,46,50,0.12605042016806722,0.3,0.9,1e-08,0.0001,0.6273321777912912,0.6467294951945507,train
93,3,23 : 40_sigmoid : 2_sigmoid,46,50,0.12605042016806722,0.3,0.9,1e-08,0.0001,0.6287866795787068,0.6389588581024349,test
94,3,23 : 40_sigmoid : 2_sigmoid,47,50,0.12448132780082989,0.3,0.9,1e-08,0.0001,0.6277608422201078,0.659979471867127,train
95,3,23 : 40_sigmoid : 2_sigmoid,47,50,0.12448132780082989,0.3,0.9,1e-08,0.0001,0.6285471949347123,0.6658270361041142,test
96,3,23 : 40_sigmoid : 2_sigmoid,48,50,0.12295081967213117,0.3,0.9,1e-08,0.0001,0.627339608870348,0.6174302510030792,train
97,3,23 : 40_sigmoid : 2_sigmoid,48,50,0.12295081967213117,0.3,0.9,1e-08,0.0001,0.63028119282797,0.6053736356003359,test
98,3,23 : 40_sigmoid : 2_sigmoid,49,50,0.12145748987854252,0.3,0.9,1e-08,0.0001,0.6269783867606347,0.6513016702435384,train
99,3,23 : 40_sigmoid : 2_sigmoid,49,50,0.12145748987854252,0.3,0.9,1e-08,0.0001,0.6281553119650337,0.6523929471032746,test
100,3,23 : 40_sigmoid : 2_sigmoid,50,50,0.12000000000000004,0.3,0.9,1e-08,0.0001,0.6263961521954251,0.6374918354016982,train
101,3,23 : 40_sigmoid : 2_sigmoid,50,50,0.12000000000000004,0.3,0.9,1e-08,0.0001,0.6282506908522326,0.6288832913518052,test
102,3,23 : 40_sigmoid : 2_sigmoid,51,50,0.11857707509881425,0.3,0.9,1e-08,0.0001,0.6262694109766874,0.6450499206867594,train
103,3,23 : 40_sigmoid : 2_sigmoid,51,50,0.11857707509881425,0.3,0.9,1e-08,0.0001,0.6277987556970379,0.6347607052896725,test
104,3,23 : 40_sigmoid : 2_sigmoid,52,50,0.11718750000000003,0.3,0.9,1e-08,0.0001,0.6261619924790917,0.6473826630586917,train
105,3,23 : 40_sigmoid : 2_sigmoid,52,50,0.11718750000000003,0.3,0.9,1e-08,0.0001,0.6275608956520303,0.6389588581024349,test
106,3,23 : 40_sigmoid : 2_sigmoid,53,50,0.11583011583011588,0.3,0.9,1e-08,0.0001,0.6261453436153703,0.6515815993281702,train
107,3,23 : 40_sigmoid : 2_sigmoid,53,50,0.11583011583011588,0.3,0.9,1e-08,0.0001,0.6273066988647523,0.653232577665827,test
108,3,23 : 40_sigmoid : 2_sigmoid,54,50,0.11450381679389315,0.3,0.9,1e-08,0.0001,0.6257824168882146,0.6359988802836615,train
109,3,23 : 40_sigmoid : 2_sigmoid,54,50,0.11450381679389315,0.3,0.9,1e-08,0.0001,0.6278572860286733,0.6213266162888329,test
110,3,23 : 40_sigmoid : 2_sigmoid,55,50,0.11320754716981138,0.3,0.9,1e-08,0.0001,0.6257250920601027,0.6304002985910236,train
111,3,23 : 40_sigmoid : 2_sigmoid,55,50,0.11320754716981138,0.3,0.9,1e-08,0.0001,0.6281154374245729,0.617968094038623,test
112,3,23 : 40_sigmoid : 2_sigmoid,56,50,0.11194029850746273,0.3,0.9,1e-08,0.0001,0.626053448645472,0.6572734907156853,train
113,3,23 : 40_sigmoid : 2_sigmoid,56,50,0.11194029850746273,0.3,0.9,1e-08,0.0001,0.6269083744368875,0.6633081444164568,test
114,3,23 : 40_sigmoid : 2_sigmoid,57,50,0.11070110701107017,0.3,0.9,1e-08,0.0001,0.6258648113002083,0.655593916207894,train
115,3,23 : 40_sigmoid : 2_sigmoid,57,50,0.11070110701107017,0.3,0.9,1e-08,0.0001,0.6268482760964778,0.6607892527287993,test
116,3,23 : 40_sigmoid : 2_sigmoid,58,50,0.10948905109489057,0.3,0.9,1e-08,0.0001,0.6253349012002277,0.6386115517402258,train
117,3,23 : 40_sigmoid : 2_sigmoid,58,50,0.10948905109489057,0.3,0.9,1e-08,0.0001,0.6272707916533116,0.6314021830394626,test
118,3,23 : 40_sigmoid : 2_sigmoid,59,50,0.10830324909747298,0.3,0.9,1e-08,0.0001,0.6251644813602061,0.6368386675375571,train
119,3,23 : 40_sigmoid : 2_sigmoid,59,50,0.10830324909747298,0.3,0.9,1e-08,0.0001,0.6272607974682352,0.6196473551637279,test
120,3,23 : 40_sigmoid : 2_sigmoid,60,50,0.10714285714285722,0.3,0.9,1e-08,0.0001,0.6256564411180933,0.6580199682747038,train
121,3,23 : 40_sigmoid : 2_sigmoid,60,50,0.10714285714285722,0.3,0.9,1e-08,0.0001,0.6266152894174094,0.6666666666666666,test
122,3,23 : 40_sigmoid : 2_sigmoid,61,50,0.10600706713780925,0.3,0.9,1e-08,0.0001,0.6253910674921139,0.65400765139498,train
123,3,23 : 40_sigmoid : 2_sigmoid,61,50,0.10600706713780925,0.3,0.9,1e-08,0.0001,0.6265285608164797,0.6565910999160369,test
124,3,23 : 40_sigmoid : 2_sigmoid,62,50,0.10489510489510497,0.3,0.9,1e-08,0.0001,0.6248684386321781,0.6403844359428945,train
125,3,23 : 40_sigmoid : 2_sigmoid,62,50,0.10489510489510497,0.3,0.9,1e-08,0.0001,0.6267251055394919,0.6339210747271201,test
126,3,23 : 40_sigmoid : 2_sigmoid,63,50,0.1038062283737025,0.3,0.9,1e-08,0.0001,0.6256690736791369,0.6160306055799197,train
127,3,23 : 40_sigmoid : 2_sigmoid,63,50,0.1038062283737025,0.3,0.9,1e-08,0.0001,0.6288283002705517,0.6062132661628883,test
128,3,23 : 40_sigmoid : 2_sigmoid,64,50,0.10273972602739732,0.3,0.9,1e-08,0.0001,0.6253868112287716,0.6587664458337221,train
129,3,23 : 40_sigmoid : 2_sigmoid,64,50,0.10273972602739732,0.3,0.9,1e-08,0.0001,0.626317479700391,0.6683459277917716,test
130,3,23 : 40_sigmoid : 2_sigmoid,65,50,0.10169491525423736,0.3,0.9,1e-08,0.0001,0.6250303429445766,0.654660819259121,train
131,3,23 : 40_sigmoid : 2_sigmoid,65,50,0.10169491525423736,0.3,0.9,1e-08,0.0001,0.6261365924289433,0.6582703610411419,test
132,3,23 : 40_sigmoid : 2_sigmoid,66,50,0.10067114093959739,0.3,0.9,1e-08,0.0001,0.6263483143581827,0.6066063263973127,train
133,3,23 : 40_sigmoid : 2_sigmoid,66,50,0.10067114093959739,0.3,0.9,1e-08,0.0001,0.6301801158048058,0.5944584382871536,test
134,3,23 : 40_sigmoid : 2_sigmoid,67,50,0.09966777408637881,0.3,0.9,1e-08,0.0001,0.6247564717419112,0.6547541289539983,train
135,3,23 : 40_sigmoid : 2_sigmoid,67,50,0.09966777408637881,0.3,0.9,1e-08,0.0001,0.6258461753360327,0.6574307304785895,test
136,3,23 : 40_sigmoid : 2_sigmoid,68,50,0.09868421052631587,0.3,0.9,1e-08,0.0001,0.6242926227628702,0.6485023793972193,train
137,3,23 : 40_sigmoid : 2_sigmoid,68,50,0.09868421052631587,0.3,0.9,1e-08,0.0001,0.6258153932753499,0.6389588581024349,test
138,3,23 : 40_sigmoid : 2_sigmoid,69,50,0.09771986970684048,0.3,0.9,1e-08,0.0001,0.6241480836523104,0.6453298497713913,train
139,3,23 : 40_sigmoid : 2_sigmoid,69,50,0.09771986970684048,0.3,0.9,1e-08,0.0001,0.6257592419673246,0.6347607052896725,test
140,3,23 : 40_sigmoid : 2_sigmoid,70,50,0.09677419354838718,0.3,0.9,1e-08,0.0001,0.6239376169679376,0.6355323318092749,train
141,3,23 : 40_sigmoid : 2_sigmoid,70,50,0.09677419354838718,0.3,0.9,1e-08,0.0001,0.6261121144943733,0.6221662468513854,test
142,3,23 : 40_sigmoid : 2_sigmoid,71,50,0.09584664536741222,0.3,0.9,1e-08,0.0001,0.6243212586670209,0.6243351684239993,train
143,3,23 : 40_sigmoid : 2_sigmoid,71,50,0.09584664536741222,0.3,0.9,1e-08,0.0001,0.6271596692977652,0.6087321578505458,test
144,3,23 : 40_sigmoid : 2_sigmoid,72,50,0.09493670886075958,0.3,0.9,1e-08,0.0001,0.6239040061541239,0.6351590930297658,train
145,3,23 : 40_sigmoid : 2_sigmoid,72,50,0.09493670886075958,0.3,0.9,1e-08,0.0001,0.6262220177106549,0.6204869857262805,test
146,3,23 : 40_sigmoid : 2_sigmoid,73,50,0.09404388714733551,0.3,0.9,1e-08,0.0001,0.6239348733309874,0.6307735373705328,train
147,3,23 : 40_sigmoid : 2_sigmoid,73,50,0.09404388714733551,0.3,0.9,1e-08,0.0001,0.6264884496103753,0.6171284634760705,test
148,3,23 : 40_sigmoid : 2_sigmoid,74,50,0.09316770186335413,0.3,0.9,1e-08,0.0001,0.6236722035317134,0.6354390221143977,train
149,3,23 : 40_sigmoid : 2_sigmoid,74,50,0.09316770186335413,0.3,0.9,1e-08,0.0001,0.6259495875304361,0.6204869857262805,test
150,3,23 : 40_sigmoid : 2_sigmoid,75,50,0.0923076923076924,0.3,0.9,1e-08,0.0001,0.6242628968558012,0.6620322851544276,train
151,3,23 : 40_sigmoid : 2_sigmoid,75,50,0.0923076923076924,0.3,0.9,1e-08,0.0001,0.625039474182415,0.6733837111670865,test
152,3,23 : 40_sigmoid : 2_sigmoid,76,50,0.09146341463414644,0.3,0.9,1e-08,0.0001,0.6234173106630547,0.646822804889428,train
153,3,23 : 40_sigmoid : 2_sigmoid,76,50,0.09146341463414644,0.3,0.9,1e-08,0.0001,0.6250488837858427,0.6347607052896725,test
154,3,23 : 40_sigmoid : 2_sigmoid,77,50,0.09063444108761338,0.3,0.9,1e-08,0.0001,0.623436173883866,0.6326397312680787,train
155,3,23 : 40_sigmoid : 2_sigmoid,77,50,0.09063444108761338,0.3,0.9,1e-08,0.0001,0.6259564457674138,0.6162888329135181,test
156,3,23 : 40_sigmoid : 2_sigmoid,78,50,0.08982035928143722,0.3,0.9,1e-08,0.0001,0.6232112503974352,0.6406643650275263,train
157,3,23 : 40_sigmoid : 2_sigmoid,78,50,0.08982035928143722,0.3,0.9,1e-08,0.0001,0.6251602139528984,0.6305625524769102,test
158,3,23 : 40_sigmoid : 2_sigmoid,79,50,0.08902077151335322,0.3,0.9,1e-08,0.0001,0.6235601500187653,0.6558738452925259,train
159,3,23 : 40_sigmoid : 2_sigmoid,79,50,0.08902077151335322,0.3,0.9,1e-08,0.0001,0.6246842403691512,0.6607892527287993,test
160,3,23 : 40_sigmoid : 2_sigmoid,80,50,0.08823529411764715,0.3,0.9,1e-08,0.0001,0.6232250121610774,0.6501819539050108,train
161,3,23 : 40_sigmoid : 2_sigmoid,80,50,0.08823529411764715,0.3,0.9,1e-08,0.0001,0.6246434221501632,0.6465155331654072,test
162,3,23 : 40_sigmoid : 2_sigmoid,81,50,0.08746355685131205,0.3,0.9,1e-08,0.0001,0.6231186543601503,0.6488756181767286,train
163,3,23 : 40_sigmoid : 2_sigmoid,81,50,0.08746355685131205,0.3,0.9,1e-08,0.0001,0.6245725537946,0.6431570109151973,test
164,3,23 : 40_sigmoid : 2_sigmoid,82,50,0.08670520231213882,0.3,0.9,1e-08,0.0001,0.6228939424635521,0.6385182420453485,train
165,3,23 : 40_sigmoid : 2_sigmoid,82,50,0.08670520231213882,0.3,0.9,1e-08,0.0001,0.6249355243000154,0.6297229219143576,test
166,3,23 : 40_sigmoid : 2_sigmoid,83,50,0.08595988538681959,0.3,0.9,1e-08,0.0001,0.6230661884696029,0.6303069888961463,train
167,3,23 : 40_sigmoid : 2_sigmoid,83,50,0.08595988538681959,0.3,0.9,1e-08,0.0001,0.6256918428431198,0.6171284634760705,test
168,3,23 : 40_sigmoid : 2_sigmoid,84,50,0.08522727272727283,0.3,0.9,1e-08,0.0001,0.6227481783911712,0.6429037977045815,train
169,3,23 : 40_sigmoid : 2_sigmoid,84,50,0.08522727272727283,0.3,0.9,1e-08,0.0001,0.624645917201685,0.6297229219143576,test
170,3,23 : 40_sigmoid : 2_sigmoid,85,50,0.08450704225352122,0.3,0.9,1e-08,0.0001,0.6227894802973905,0.6350657833348885,train
171,3,23 : 40_sigmoid : 2_sigmoid,85,50,0.08450704225352122,0.3,0.9,1e-08,0.0001,0.6251167777965178,0.6213266162888329,test
172,3,23 : 40_sigmoid : 2_sigmoid,86,50,0.08379888268156435,0.3,0.9,1e-08,0.0001,0.6230062560451985,0.6549407483437529,train
173,3,23 : 40_sigmoid : 2_sigmoid,86,50,0.08379888268156435,0.3,0.9,1e-08,0.0001,0.6241497870045944,0.6591099916036943,test
174,3,23 : 40_sigmoid : 2_sigmoid,87,50,0.08310249307479235,0.3,0.9,1e-08,0.0001,0.6225606401278321,0.6457963982457777,train
175,3,23 : 40_sigmoid : 2_sigmoid,87,50,0.08310249307479235,0.3,0.9,1e-08,0.0001,0.6242707296520958,0.635600335852225,test
176,3,23 : 40_sigmoid : 2_sigmoid,88,50,0.08241758241758253,0.3,0.9,1e-08,0.0001,0.6225029662612346,0.6369319772324344,train
177,3,23 : 40_sigmoid : 2_sigmoid,88,50,0.08241758241758253,0.3,0.9,1e-08,0.0001,0.6247408076216578,0.6230058774139379,test
178,3,23 : 40_sigmoid : 2_sigmoid,89,50,0.08174386920980937,0.3,0.9,1e-08,0.0001,0.622478970331551,0.6369319772324344,train
179,3,23 : 40_sigmoid : 2_sigmoid,89,50,0.08174386920980937,0.3,0.9,1e-08,0.0001,0.6247299804126502,0.6238455079764903,test
180,3,23 : 40_sigmoid : 2_sigmoid,90,50,0.08108108108108118,0.3,0.9,1e-08,0.0001,0.6223646338064768,0.6471027339740599,train
181,3,23 : 40_sigmoid : 2_sigmoid,90,50,0.08108108108108118,0.3,0.9,1e-08,0.0001,0.6240278479923207,0.6381192275398825,test
182,3,23 : 40_sigmoid : 2_sigmoid,91,50,0.0804289544235926,0.3,0.9,1e-08,0.0001,0.6222451611298397,0.638984790519735,train
