,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
23,3,23 : 40_tanh : 2_tanh,11,50,0.24330900243309,0.25,0.9,0.0001,0.0001,0.4648813208282751,0.787,test
24,3,23 : 40_tanh : 2_tanh,12,50,0.24271844660194175,0.25,0.9,0.0001,0.0001,0.46403861789292,0.7784814814814814,train
25,3,23 : 40_tanh : 2_tanh,12,50,0.24271844660194175,0.25,0.9,0.0001,0.0001,0.4612078601902393,0.7833333333333333,test
26,3,23 : 40_tanh : 2_tanh,13,50,0.24213075060532688,0.25,0.9,0.0001,0.0001,0.46588624701975695,0.7787777777777778,train
27,3,23 : 40_tanh : 2_tanh,13,50,0.24213075060532688,0.25,0.9,0.0001,0.0001,0.46362511911232,0.7836666666666666,test
28,3,23 : 40_tanh : 2_tanh,14,50,0.24154589371980678,0.25,0.9,0.0001,0.0001,0.4730719720052168,0.7782962962962963,train
29,3,23 : 40_tanh : 2_tanh,14,50,0.24154589371980678,0.25,0.9,0.0001,0.0001,0.4684238033895667,0.7833333333333333,test
30,3,23 : 40_tanh : 2_tanh,15,50,0.24096385542168672,0.25,0.9,0.0001,0.0001,0.4650039380872663,0.7784074074074074,train
31,3,23 : 40_tanh : 2_tanh,15,50,0.24096385542168672,0.25,0.9,0.0001,0.0001,0.46199496923694455,0.7833333333333333,test
32,3,23 : 40_tanh : 2_tanh,16,50,0.24038461538461536,0.25,0.9,0.0001,0.0001,0.47033477340952934,0.7782962962962963,train
33,3,23 : 40_tanh : 2_tanh,16,50,0.24038461538461536,0.25,0.9,0.0001,0.0001,0.4653520413698151,0.7833333333333333,test
34,3,23 : 40_tanh : 2_tanh,17,50,0.23980815347721823,0.25,0.9,0.0001,0.0001,0.49703826775050264,0.7802962962962963,train
35,3,23 : 40_tanh : 2_tanh,17,50,0.23980815347721823,0.25,0.9,0.0001,0.0001,0.49609863018123546,0.7856666666666666,test
36,3,23 : 40_tanh : 2_tanh,18,50,0.23923444976076558,0.25,0.9,0.0001,0.0001,0.4663971288638446,0.7782962962962963,train
37,3,23 : 40_tanh : 2_tanh,18,50,0.23923444976076558,0.25,0.9,0.0001,0.0001,0.4614154715985615,0.7833333333333333,test
38,3,23 : 40_tanh : 2_tanh,19,50,0.2386634844868735,0.25,0.9,0.0001,0.0001,0.4616181875139301,0.7782962962962963,train
39,3,23 : 40_tanh : 2_tanh,19,50,0.2386634844868735,0.25,0.9,0.0001,0.0001,0.4577921637758045,0.7833333333333333,test
40,3,23 : 40_tanh : 2_tanh,20,50,0.23809523809523808,0.25,0.9,0.0001,0.0001,0.46379328422275606,0.7782962962962963,train
41,3,23 : 40_tanh : 2_tanh,20,50,0.23809523809523808,0.25,0.9,0.0001,0.0001,0.46041287192355335,0.7833333333333333,test
42,3,23 : 40_tanh : 2_tanh,21,50,0.23752969121140144,0.25,0.9,0.0001,0.0001,0.46438286645475607,0.7782962962962963,train
43,3,23 : 40_tanh : 2_tanh,21,50,0.23752969121140144,0.25,0.9,0.0001,0.0001,0.45881134659032213,0.7833333333333333,test
44,3,23 : 40_tanh : 2_tanh,22,50,0.23696682464454977,0.25,0.9,0.0001,0.0001,0.4604795522847708,0.7782962962962963,train
45,3,23 : 40_tanh : 2_tanh,22,50,0.23696682464454977,0.25,0.9,0.0001,0.0001,0.45598065076978656,0.7833333333333333,test
0,3,23 : 40_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5172101307932245,0.7782592592592592,train
1,3,23 : 40_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5131653971150101,0.7833333333333333,test
2,3,23 : 40_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5122124546408673,0.7782222222222223,train
3,3,23 : 40_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5108478560524078,0.7833333333333333,test
4,3,23 : 40_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5039993727153937,0.7782962962962963,train
5,3,23 : 40_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5019461803816563,0.7833333333333333,test
6,3,23 : 40_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5003242064315941,0.7783333333333333,train
7,3,23 : 40_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.49801720336135846,0.7833333333333333,test
8,3,23 : 40_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.49880497621169956,0.7782962962962963,train
9,3,23 : 40_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.49563843810768177,0.7833333333333333,test
10,3,23 : 40_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.4967342692430842,0.7784444444444445,train
11,3,23 : 40_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.49436920373325405,0.7833333333333333,test
12,3,23 : 40_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.49604831227752905,0.7782592592592592,train
13,3,23 : 40_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.4932025261213911,0.7833333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.25,0.25,0.9,0.0001,0.0001,0.48348604501762626,0.7797407407407407,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.25,0.25,0.9,0.0001,0.0001,0.4795782943318468,0.7846666666666666,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.48806747459278693,0.7785555555555556,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.48330215847938546,0.783,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.4952088653981625,0.7782962962962963,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.4892026271172161,0.7833333333333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.4970851708130989,0.7782962962962963,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.4911462886856848,0.7833333333333333,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.4991192905205332,0.7782962962962963,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.4929533303388121,0.7833333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.49950401877551454,0.7782962962962963,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.4934178958974683,0.7833333333333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5064829284826866,0.7782962962962963,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.49879285475479046,0.7833333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5235103375251974,0.7782962962962963,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5184381872831836,0.7833333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5179931706636118,0.7782962962962963,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5114577183989246,0.7833333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5179757382339791,0.7782962962962963,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5120623798014419,0.7833333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5203204847611624,0.7782962962962963,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5149910506121036,0.7833333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5176919774424265,0.7782962962962963,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5116151512540733,0.7833333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5240459315770297,0.7782962962962963,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5191991484793261,0.7833333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5185466280948118,0.7782962962962963,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5119415056208401,0.7833333333333333,test
0,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5164572521210454,0.7782962962962963,train
1,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5124148627289152,0.7833333333333333,test
2,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5094276797866516,0.7782962962962963,train
3,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5048118735055842,0.7833333333333333,test
4,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5064695091641536,0.7782962962962963,train
5,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5021354734876021,0.7833333333333333,test
6,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5036313039952783,0.7782962962962963,train
7,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.49976981943985266,0.7833333333333333,test
8,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5023350018321422,0.7782962962962963,train
9,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.4979415084865233,0.7833333333333333,test
10,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5020265101816244,0.7782962962962963,train
11,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.49761497350464584,0.7833333333333333,test
12,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5029316881824207,0.7782962962962963,train
13,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.4982946224768394,0.7833333333333333,test
0,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5217715508180598,0.7782962962962963,train
1,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5159698157460963,0.7833333333333333,test
2,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5228984979845169,0.7782962962962963,train
3,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.515781923855731,0.7833333333333333,test
4,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5209682862885687,0.7782962962962963,train
5,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.514695429146898,0.7833333333333333,test
6,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.522321048033848,0.7782962962962963,train
7,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5153482902509716,0.7833333333333333,test
8,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5212573967642319,0.7782962962962963,train
9,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5151436310159403,0.7833333333333333,test
10,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.522995130124401,0.7782962962962963,train
11,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5158893509681277,0.7833333333333333,test
12,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5223715782753895,0.7782962962962963,train
13,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5154146344124223,0.7833333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5359357668540142,0.7782962962962963,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.25,0.25,0.9,0.0001,0.0001,0.528783026122002,0.7833333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5541782785641362,0.7782962962962963,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5506609695257874,0.7833333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.521439708178238,0.7782962962962963,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5152875580545161,0.7833333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5208810784187035,0.7782962962962963,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5151972006322832,0.7833333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5289403794768648,0.7782962962962963,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5244043312313945,0.7833333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5153958301286905,0.7782962962962963,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5093126891510716,0.7833333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5242076754648152,0.7782962962962963,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.519630898658764,0.7833333333333333,test
0,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5301495663940184,0.7782962962962963,train
1,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.25,0.25,0.9,0.0001,0.0001,0.5224147936568544,0.7833333333333333,test
2,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5256262781509997,0.7782962962962963,train
3,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5199306039475878,0.7833333333333333,test
4,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5241314070190493,0.7782962962962963,train
5,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5177481986460111,0.7833333333333333,test
6,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5241976725499374,0.7782962962962963,train
7,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.517751656755126,0.7833333333333333,test
8,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5242127830885508,0.7782962962962963,train
9,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.5179371079307983,0.7833333333333333,test
10,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5283283743599677,0.7782962962962963,train
11,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.5230614100864655,0.7833333333333333,test
12,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5242658013202841,0.7782962962962963,train
13,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.5178500481321551,0.7833333333333333,test
0,3,23 : 40_tanh : 2_tanh,0,100,0.25,0.25,0.9,0.0001,0.0001,0.5892767099475645,0.7587777777777778,train
1,3,23 : 40_tanh : 2_tanh,0,100,0.25,0.25,0.9,0.0001,0.0001,0.5803615472844362,0.7653333333333333,test
2,3,23 : 40_tanh : 2_tanh,1,100,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5564665859542308,0.7689259259259259,train
3,3,23 : 40_tanh : 2_tanh,1,100,0.24937655860349128,0.25,0.9,0.0001,0.0001,0.5494623986877402,0.7753333333333333,test
4,3,23 : 40_tanh : 2_tanh,2,100,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5242643486635389,0.7743703703703704,train
5,3,23 : 40_tanh : 2_tanh,2,100,0.24875621890547267,0.25,0.9,0.0001,0.0001,0.5184446235225506,0.7816666666666666,test
6,3,23 : 40_tanh : 2_tanh,3,100,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5131143604749271,0.7746296296296297,train
7,3,23 : 40_tanh : 2_tanh,3,100,0.24813895781637715,0.25,0.9,0.0001,0.0001,0.5086696275999278,0.7836666666666666,test
8,3,23 : 40_tanh : 2_tanh,4,100,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.49816950834237966,0.776,train
9,3,23 : 40_tanh : 2_tanh,4,100,0.24752475247524752,0.25,0.9,0.0001,0.0001,0.4940046796656395,0.783,test
10,3,23 : 40_tanh : 2_tanh,5,100,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.48988702900999276,0.7774814814814814,train
11,3,23 : 40_tanh : 2_tanh,5,100,0.2469135802469136,0.25,0.9,0.0001,0.0001,0.4867789418564315,0.7853333333333333,test
12,3,23 : 40_tanh : 2_tanh,6,100,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.4799840330868335,0.777962962962963,train
13,3,23 : 40_tanh : 2_tanh,6,100,0.24630541871921185,0.25,0.9,0.0001,0.0001,0.47654558606394765,0.7856666666666666,test
14,3,23 : 40_tanh : 2_tanh,7,100,0.24570024570024568,0.25,0.9,0.0001,0.0001,0.4733413250931059,0.7817037037037037,train
15,3,23 : 40_tanh : 2_tanh,7,100,0.24570024570024568,0.25,0.9,0.0001,0.0001,0.4711894699069354,0.7873333333333333,test
16,3,23 : 40_tanh : 2_tanh,8,100,0.24509803921568626,0.25,0.9,0.0001,0.0001,0.4699496880894857,0.7803333333333333,train
17,3,23 : 40_tanh : 2_tanh,8,100,0.24509803921568626,0.25,0.9,0.0001,0.0001,0.46755847701061654,0.7873333333333333,test
18,3,23 : 40_tanh : 2_tanh,9,100,0.24449877750611249,0.25,0.9,0.0001,0.0001,0.4688271473692546,0.7813333333333333,train
19,3,23 : 40_tanh : 2_tanh,9,100,0.24449877750611249,0.25,0.9,0.0001,0.0001,0.4665987796684869,0.7866666666666666,test
20,3,23 : 40_tanh : 2_tanh,10,100,0.24390243902439027,0.25,0.9,0.0001,0.0001,0.466814807353255,0.7805555555555556,train
21,3,23 : 40_tanh : 2_tanh,10,100,0.24390243902439027,0.25,0.9,0.0001,0.0001,0.4643385185957706,0.787,test
22,3,23 : 40_tanh : 2_tanh,11,100,0.24330900243309,0.25,0.9,0.0001,0.0001,0.46538703573098295,0.7803333333333333,train
23,3,23 : 40_tanh : 2_tanh,11,100,0.24330900243309,0.25,0.9,0.0001,0.0001,0.4627362733669949,0.787,test
24,3,23 : 40_tanh : 2_tanh,12,100,0.24271844660194175,0.25,0.9,0.0001,0.0001,0.46496361870450365,0.7801481481481481,train
25,3,23 : 40_tanh : 2_tanh,12,100,0.24271844660194175,0.25,0.9,0.0001,0.0001,0.4622645503750803,0.7866666666666666,test
26,3,23 : 40_tanh : 2_tanh,13,100,0.24213075060532688,0.25,0.9,0.0001,0.0001,0.4643154479779039,0.7799259259259259,train
27,3,23 : 40_tanh : 2_tanh,13,100,0.24213075060532688,0.25,0.9,0.0001,0.0001,0.46143836157736023,0.7863333333333333,test
28,3,23 : 40_tanh : 2_tanh,14,100,0.24154589371980678,0.25,0.9,0.0001,0.0001,0.46452691321812567,0.7807777777777778,train
29,3,23 : 40_tanh : 2_tanh,14,100,0.24154589371980678,0.25,0.9,0.0001,0.0001,0.46205567861682884,0.7866666666666666,test
30,3,23 : 40_tanh : 2_tanh,15,100,0.24096385542168672,0.25,0.9,0.0001,0.0001,0.4708807599699908,0.782962962962963,train
31,3,23 : 40_tanh : 2_tanh,15,100,0.24096385542168672,0.25,0.9,0.0001,0.0001,0.4691069341092569,0.7866666666666666,test
