,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
11,3,23 : 40_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5236270330990418,0.7833333333333333,test
12,3,23 : 40_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5294455724704471,0.7782962962962963,train
13,3,23 : 40_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5223898740485609,0.7833333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5290047397414409,0.7782962962962963,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5234762799213248,0.7833333333333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5251597461330753,0.7782962962962963,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5194610255665185,0.7833333333333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5225120535966524,0.7782962962962963,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5170856838696429,0.7833333333333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5220029132480853,0.7782962962962963,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5171099291746929,0.7833333333333333,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5199888226288848,0.7782962962962963,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5148950981937248,0.7833333333333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5195396860607814,0.7782962962962963,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5140059842772006,0.7833333333333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5189001594981467,0.7782962962962963,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5134719026334569,0.7833333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5177278616597051,0.7782962962962963,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5111336256672839,0.7833333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5179652946650679,0.7782962962962963,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5115142838824847,0.7833333333333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5180380858267556,0.7782962962962963,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5115410712896651,0.7833333333333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5184993368646721,0.7782962962962963,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5122272152309804,0.7833333333333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5197390989975508,0.7782962962962963,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5138221417249836,0.7833333333333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5188431399749348,0.7782962962962963,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5126065020785712,0.7833333333333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5195742258473922,0.7782962962962963,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5135699456422698,0.7833333333333333,test
0,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.521691634910004,0.7751481481481481,train
1,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5145600576174055,0.7803333333333333,test
2,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5184039055184652,0.7764074074074074,train
3,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5120263290090883,0.7803333333333333,test
4,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.516385205982688,0.7775555555555556,train
5,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5099458651163492,0.782,test
6,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5152313497948529,0.778,train
7,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5093265492558944,0.7826666666666666,test
8,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5144801555107354,0.7782962962962963,train
9,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5085206033992721,0.7833333333333333,test
10,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5142614544535902,0.7782592592592592,train
11,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5084000125376621,0.7833333333333333,test
12,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5144514330880516,0.7782592592592592,train
13,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5087403237338087,0.7833333333333333,test
14,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,7,50,0.099304865938431,0.1,0.9,0.0001,0.0001,0.5142689523465644,0.7782962962962963,train
15,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,7,50,0.099304865938431,0.1,0.9,0.0001,0.0001,0.5083750684448757,0.7833333333333333,test
16,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,8,50,0.09920634920634921,0.1,0.9,0.0001,0.0001,0.5145140888930546,0.7782962962962963,train
17,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,8,50,0.09920634920634921,0.1,0.9,0.0001,0.0001,0.5083516481948834,0.7833333333333333,test
0,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5240942314037073,0.7782962962962963,train
1,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5174245591162958,0.7833333333333333,test
2,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5239585597145661,0.7782962962962963,train
3,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5172060652769028,0.7833333333333333,test
4,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.523576109627606,0.7782962962962963,train
5,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5170594582438253,0.7833333333333333,test
6,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5234299197821966,0.7782962962962963,train
7,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5168464307296563,0.7833333333333333,test
8,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5233904271282507,0.7782962962962963,train
9,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.516722658723178,0.7833333333333333,test
10,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5233946542790531,0.7782962962962963,train
11,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5166661222342634,0.7833333333333333,test
12,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5230304903899426,0.7782962962962963,train
13,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.516515805894091,0.7833333333333333,test
0,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5213140761896364,0.7782962962962963,train
1,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5142062793326112,0.7833333333333333,test
2,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5201724054155066,0.7782962962962963,train
3,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5131081507430901,0.7833333333333333,test
4,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5181569193504281,0.7782962962962963,train
5,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5117392654879652,0.7833333333333333,test
6,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5176124842668032,0.7782962962962963,train
7,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5110409697493038,0.7833333333333333,test
8,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5178983997066032,0.7782962962962963,train
9,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5110619698016463,0.7833333333333333,test
10,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5176332060002193,0.7782962962962963,train
11,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5108029701739469,0.7833333333333333,test
12,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5163950449585508,0.7782962962962963,train
13,5,23 : 10_tanh : 20_tanh : 40_tanh : 2_tanh,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5103044160438824,0.7833333333333333,test
0,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5195354346202712,0.7782962962962963,train
1,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,0,50,0.1,0.1,0.9,0.0001,0.0001,0.5137062012716417,0.7833333333333333,test
2,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.518369981020335,0.7782962962962963,train
3,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,1,50,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5117814411375768,0.7833333333333333,test
4,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5178984217569236,0.7782962962962963,train
5,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,2,50,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5113680503091409,0.7833333333333333,test
6,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5174269577040802,0.7782962962962963,train
7,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,3,50,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5110044522412891,0.7833333333333333,test
8,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5170938493131046,0.7782962962962963,train
9,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,4,50,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5108807401588062,0.7833333333333333,test
10,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5166999119064929,0.7782962962962963,train
11,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,5,50,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.510333607293849,0.7833333333333333,test
12,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.516386992582159,0.7782962962962963,train
13,5,23 : 10_sigmoid : 20_sigmoid : 40_sigmoid : 2_sigmoid,6,50,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5099657756138675,0.7833333333333333,test
0,3,23 : 40_tanh : 2_tanh,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5311066251862311,0.7624074074074074,train
1,3,23 : 40_tanh : 2_tanh,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5277993039584481,0.7643333333333333,test
2,3,23 : 40_tanh : 2_tanh,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5248947333874494,0.765962962962963,train
3,3,23 : 40_tanh : 2_tanh,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5217677714928128,0.7696666666666667,test
4,3,23 : 40_tanh : 2_tanh,2,100,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5204092139127753,0.7711111111111111,train
5,3,23 : 40_tanh : 2_tanh,2,100,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5170751460262231,0.7773333333333333,test
6,3,23 : 40_tanh : 2_tanh,3,100,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5161784515430355,0.7736296296296297,train
7,3,23 : 40_tanh : 2_tanh,3,100,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5127994210134449,0.7796666666666666,test
8,3,23 : 40_tanh : 2_tanh,4,100,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5116183230474718,0.7758148148148148,train
9,3,23 : 40_tanh : 2_tanh,4,100,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5082790657487307,0.7823333333333333,test
10,3,23 : 40_tanh : 2_tanh,5,100,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5083893624529932,0.777074074074074,train
11,3,23 : 40_tanh : 2_tanh,5,100,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5049325584843131,0.784,test
12,3,23 : 40_tanh : 2_tanh,6,100,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5054199031820582,0.7776296296296297,train
13,3,23 : 40_tanh : 2_tanh,6,100,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5018478731442515,0.7846666666666666,test
14,3,23 : 40_tanh : 2_tanh,7,100,0.099304865938431,0.1,0.9,0.0001,0.0001,0.5032795653390992,0.7777037037037037,train
15,3,23 : 40_tanh : 2_tanh,7,100,0.099304865938431,0.1,0.9,0.0001,0.0001,0.4998136164727893,0.7853333333333333,test
16,3,23 : 40_tanh : 2_tanh,8,100,0.09920634920634921,0.1,0.9,0.0001,0.0001,0.500810056727031,0.7777407407407407,train
17,3,23 : 40_tanh : 2_tanh,8,100,0.09920634920634921,0.1,0.9,0.0001,0.0001,0.4976484729594637,0.7853333333333333,test
18,3,23 : 40_tanh : 2_tanh,9,100,0.09910802775024778,0.1,0.9,0.0001,0.0001,0.4992036527361721,0.7779259259259259,train
19,3,23 : 40_tanh : 2_tanh,9,100,0.09910802775024778,0.1,0.9,0.0001,0.0001,0.49567037149981835,0.7846666666666666,test
20,3,23 : 40_tanh : 2_tanh,10,100,0.09900990099009901,0.1,0.9,0.0001,0.0001,0.4976870714324312,0.7778888888888889,train
21,3,23 : 40_tanh : 2_tanh,10,100,0.09900990099009901,0.1,0.9,0.0001,0.0001,0.49449864460743786,0.7846666666666666,test
22,3,23 : 40_tanh : 2_tanh,11,100,0.09891196834817015,0.1,0.9,0.0001,0.0001,0.4967281479828507,0.7780370370370371,train
23,3,23 : 40_tanh : 2_tanh,11,100,0.09891196834817015,0.1,0.9,0.0001,0.0001,0.49365885290663747,0.7843333333333333,test
24,3,23 : 40_tanh : 2_tanh,12,100,0.09881422924901186,0.1,0.9,0.0001,0.0001,0.49518162758503037,0.7781851851851852,train
25,3,23 : 40_tanh : 2_tanh,12,100,0.09881422924901186,0.1,0.9,0.0001,0.0001,0.4918935974566023,0.784,test
26,3,23 : 40_tanh : 2_tanh,13,100,0.0987166831194472,0.1,0.9,0.0001,0.0001,0.4943155799519125,0.7782962962962963,train
27,3,23 : 40_tanh : 2_tanh,13,100,0.0987166831194472,0.1,0.9,0.0001,0.0001,0.49055484337925487,0.7836666666666666,test
28,3,23 : 40_tanh : 2_tanh,14,100,0.09861932938856016,0.1,0.9,0.0001,0.0001,0.49431724793453397,0.7782962962962963,train
29,3,23 : 40_tanh : 2_tanh,14,100,0.09861932938856016,0.1,0.9,0.0001,0.0001,0.4900561127186451,0.7833333333333333,test
30,3,23 : 40_tanh : 2_tanh,15,100,0.09852216748768475,0.1,0.9,0.0001,0.0001,0.4929302785231069,0.7782962962962963,train
31,3,23 : 40_tanh : 2_tanh,15,100,0.09852216748768475,0.1,0.9,0.0001,0.0001,0.48900012489750355,0.7833333333333333,test
32,3,23 : 40_tanh : 2_tanh,16,100,0.0984251968503937,0.1,0.9,0.0001,0.0001,0.4919004624860805,0.7782962962962963,train
33,3,23 : 40_tanh : 2_tanh,16,100,0.0984251968503937,0.1,0.9,0.0001,0.0001,0.4880185830143237,0.7833333333333333,test
34,3,23 : 40_tanh : 2_tanh,17,100,0.09832841691248773,0.1,0.9,0.0001,0.0001,0.49144908672510484,0.7782962962962963,train
35,3,23 : 40_tanh : 2_tanh,17,100,0.09832841691248773,0.1,0.9,0.0001,0.0001,0.4876232161857425,0.7833333333333333,test
36,3,23 : 40_tanh : 2_tanh,18,100,0.09823182711198429,0.1,0.9,0.0001,0.0001,0.49134352393640884,0.7782962962962963,train
37,3,23 : 40_tanh : 2_tanh,18,100,0.09823182711198429,0.1,0.9,0.0001,0.0001,0.4872617207572804,0.7833333333333333,test
0,3,23 : 40_sigmoid : 2_sigmoid,0,100,0.1,0.1,0.9,0.0001,0.0001,0.543454403799137,0.7782962962962963,train
1,3,23 : 40_sigmoid : 2_sigmoid,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5361989770069515,0.7833333333333333,test
2,3,23 : 40_sigmoid : 2_sigmoid,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5414845806316575,0.7782962962962963,train
3,3,23 : 40_sigmoid : 2_sigmoid,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5344885435492371,0.7833333333333333,test
4,3,23 : 40_sigmoid : 2_sigmoid,2,100,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5399963414127367,0.7782962962962963,train
5,3,23 : 40_sigmoid : 2_sigmoid,2,100,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5332290480491153,0.7833333333333333,test
6,3,23 : 40_sigmoid : 2_sigmoid,3,100,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5385648063921717,0.7782962962962963,train
7,3,23 : 40_sigmoid : 2_sigmoid,3,100,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5317964447723534,0.7833333333333333,test
8,3,23 : 40_sigmoid : 2_sigmoid,4,100,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5373106954817685,0.7782962962962963,train
9,3,23 : 40_sigmoid : 2_sigmoid,4,100,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.530698205002205,0.7833333333333333,test
10,3,23 : 40_sigmoid : 2_sigmoid,5,100,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5361292555259514,0.7782962962962963,train
11,3,23 : 40_sigmoid : 2_sigmoid,5,100,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5295299274891914,0.7833333333333333,test
12,3,23 : 40_sigmoid : 2_sigmoid,6,100,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5350837169578584,0.7782962962962963,train
13,3,23 : 40_sigmoid : 2_sigmoid,6,100,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5282155185630905,0.7833333333333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5418886497823615,0.7740370370370371,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5293390372981831,0.778,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.537499063263655,0.7751851851851852,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5255252785482564,0.779,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,100,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5343520002652367,0.7761851851851852,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,100,0.0998003992015968,0.1,0.9,0.0001,0.0001,0.5227577506997168,0.781,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,100,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5311995571944896,0.7765925925925926,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,100,0.09970089730807578,0.1,0.9,0.0001,0.0001,0.5201755466566279,0.782,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,100,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.528715413018855,0.777,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,100,0.09960159362549802,0.1,0.9,0.0001,0.0001,0.5182063171536543,0.782,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,100,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5261522695550603,0.7772962962962963,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,100,0.09950248756218907,0.1,0.9,0.0001,0.0001,0.5160847458473905,0.782,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,100,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5240898657960781,0.7778888888888889,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,100,0.09940357852882704,0.1,0.9,0.0001,0.0001,0.5142493066019515,0.7823333333333333,test
14,4,23 : 40_tanh : 20_tanh : 2_tanh,7,100,0.099304865938431,0.1,0.9,0.0001,0.0001,0.5223739382659761,0.7780370370370371,train
15,4,23 : 40_tanh : 20_tanh : 2_tanh,7,100,0.099304865938431,0.1,0.9,0.0001,0.0001,0.5129089959255823,0.7826666666666666,test
16,4,23 : 40_tanh : 20_tanh : 2_tanh,8,100,0.09920634920634921,0.1,0.9,0.0001,0.0001,0.5211463988193423,0.7781851851851852,train
17,4,23 : 40_tanh : 20_tanh : 2_tanh,8,100,0.09920634920634921,0.1,0.9,0.0001,0.0001,0.5118055257186443,0.7833333333333333,test
18,4,23 : 40_tanh : 20_tanh : 2_tanh,9,100,0.09910802775024778,0.1,0.9,0.0001,0.0001,0.5203552832289792,0.7781851851851852,train
19,4,23 : 40_tanh : 20_tanh : 2_tanh,9,100,0.09910802775024778,0.1,0.9,0.0001,0.0001,0.5118030821825661,0.7833333333333333,test
20,4,23 : 40_tanh : 20_tanh : 2_tanh,10,100,0.09900990099009901,0.1,0.9,0.0001,0.0001,0.518930128173843,0.7782222222222223,train
21,4,23 : 40_tanh : 20_tanh : 2_tanh,10,100,0.09900990099009901,0.1,0.9,0.0001,0.0001,0.5102024341405433,0.7833333333333333,test
22,4,23 : 40_tanh : 20_tanh : 2_tanh,11,100,0.09891196834817015,0.1,0.9,0.0001,0.0001,0.5182287882858945,0.7782222222222223,train
23,4,23 : 40_tanh : 20_tanh : 2_tanh,11,100,0.09891196834817015,0.1,0.9,0.0001,0.0001,0.509855191584674,0.7833333333333333,test
24,4,23 : 40_tanh : 20_tanh : 2_tanh,12,100,0.09881422924901186,0.1,0.9,0.0001,0.0001,0.5174774551384973,0.7782592592592592,train
25,4,23 : 40_tanh : 20_tanh : 2_tanh,12,100,0.09881422924901186,0.1,0.9,0.0001,0.0001,0.5092618590308073,0.7833333333333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5255985160051649,0.7782962962962963,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,100,0.1,0.1,0.9,0.0001,0.0001,0.5194065310794735,0.7833333333333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5255732778221609,0.7782962962962963,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,100,0.09990009990009992,0.1,0.9,0.0001,0.0001,0.5194001270333969,0.7833333333333333,test
