,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.497673603,0.778037037,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.493710033,0.783333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.524074819,0.778814815,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.522143031,0.783666667,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.504479526,0.778148148,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.498429263,0.783,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.509297941,0.778185185,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.504576646,0.783,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.505134491,0.778222222,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.498406221,0.783333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.504827124,0.778222222,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.497699439,0.783333333,test
14,4,23 : 40_tanh : 20_tanh : 2_tanh,7,50,0.293829579,0.3,0.9,0.0001,0.0001,0.514168109,0.778222222,train
15,4,23 : 40_tanh : 20_tanh : 2_tanh,7,50,0.293829579,0.3,0.9,0.0001,0.0001,0.510160298,0.783333333,test
16,4,23 : 40_tanh : 20_tanh : 2_tanh,8,50,0.29296875,0.3,0.9,0.0001,0.0001,0.497793261,0.778222222,train
17,4,23 : 40_tanh : 20_tanh : 2_tanh,8,50,0.29296875,0.3,0.9,0.0001,0.0001,0.490844749,0.783333333,test
18,4,23 : 40_tanh : 20_tanh : 2_tanh,9,50,0.29211295,0.3,0.9,0.0001,0.0001,0.495561189,0.778222222,train
19,4,23 : 40_tanh : 20_tanh : 2_tanh,9,50,0.29211295,0.3,0.9,0.0001,0.0001,0.490280161,0.783333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.3,0.3,0.9,0.0001,0.0001,0.525106127,0.778296296,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.3,0.3,0.9,0.0001,0.0001,0.517354112,0.783333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.517953966,0.778296296,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.512350694,0.783333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.512746271,0.778296296,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.505947989,0.783333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.515832193,0.778296296,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,0.9,0.0001,0.0001,0.510965296,0.783333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.505644671,0.778296296,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,0.9,0.0001,0.0001,0.499052088,0.783333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.50350277,0.778296296,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,0.9,0.0001,0.0001,0.496621701,0.783333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.500240597,0.778296296,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,0.9,0.0001,0.0001,0.494449328,0.783333333,test
0,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.3,0.3,0.9,0.0001,0.0001,0.516596017,0.778296296,train
1,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.3,0.3,0.9,0.0001,0.0001,0.510477078,0.783333333,test
2,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.517949198,0.778296296,train
3,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.299102692,0.3,0.9,0.0001,0.0001,0.512611905,0.783333333,test
4,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.516804896,0.778296296,train
5,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.298210736,0.3,0.9,0.0001,0.0001,0.509298633,0.783333333,test
