,number of layers,nodes per layer,epoch,batch size,learning rate,initial learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
28,3,23 : 40_sigmoid : 2_sigmoid,14,50,0.287907869,0.3,1.00E-08,0.0001,0.0001,0.474157661,0.779962963,train
29,3,23 : 40_sigmoid : 2_sigmoid,14,50,0.287907869,0.3,1.00E-08,0.0001,0.0001,0.471339846,0.784666667,test
30,3,23 : 40_sigmoid : 2_sigmoid,15,50,0.28708134,0.3,1.00E-08,0.0001,0.0001,0.465335411,0.778296296,train
31,3,23 : 40_sigmoid : 2_sigmoid,15,50,0.28708134,0.3,1.00E-08,0.0001,0.0001,0.460980593,0.783333333,test
32,3,23 : 40_sigmoid : 2_sigmoid,16,50,0.286259542,0.3,1.00E-08,0.0001,0.0001,0.464605148,0.778296296,train
33,3,23 : 40_sigmoid : 2_sigmoid,16,50,0.286259542,0.3,1.00E-08,0.0001,0.0001,0.459717499,0.783333333,test
34,3,23 : 40_sigmoid : 2_sigmoid,17,50,0.285442436,0.3,1.00E-08,0.0001,0.0001,0.476034148,0.778296296,train
35,3,23 : 40_sigmoid : 2_sigmoid,17,50,0.285442436,0.3,1.00E-08,0.0001,0.0001,0.469596572,0.783333333,test
36,3,23 : 40_sigmoid : 2_sigmoid,18,50,0.284629981,0.3,1.00E-08,0.0001,0.0001,0.468567199,0.778444444,train
37,3,23 : 40_sigmoid : 2_sigmoid,18,50,0.284629981,0.3,1.00E-08,0.0001,0.0001,0.465146799,0.783333333,test
38,3,23 : 40_sigmoid : 2_sigmoid,19,50,0.283822138,0.3,1.00E-08,0.0001,0.0001,0.461266662,0.778296296,train
39,3,23 : 40_sigmoid : 2_sigmoid,19,50,0.283822138,0.3,1.00E-08,0.0001,0.0001,0.456806003,0.783333333,test
0,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.520405667,0.778296296,train
1,4,23 : 40_tanh : 20_tanh : 2_tanh,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.513362052,0.783333333,test
2,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.511354828,0.778296296,train
3,4,23 : 40_tanh : 20_tanh : 2_tanh,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.506009218,0.783333333,test
4,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.510193355,0.778296296,train
5,4,23 : 40_tanh : 20_tanh : 2_tanh,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.503503895,0.783333333,test
6,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.509225139,0.778296296,train
7,4,23 : 40_tanh : 20_tanh : 2_tanh,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.503684014,0.783333333,test
8,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.507307893,0.778296296,train
9,4,23 : 40_tanh : 20_tanh : 2_tanh,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.501193169,0.783333333,test
10,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.510970527,0.778296296,train
11,4,23 : 40_tanh : 20_tanh : 2_tanh,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.505969303,0.783333333,test
12,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.504260402,0.778296296,train
13,4,23 : 40_tanh : 20_tanh : 2_tanh,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.497904403,0.783333333,test
0,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.520368752,0.778296296,train
1,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.514071142,0.783333333,test
2,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.517979817,0.778296296,train
3,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.513035375,0.783333333,test
4,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.515720933,0.778296296,train
5,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.510948132,0.783333333,test
6,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.510139102,0.778296296,train
7,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.504482132,0.783333333,test
8,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.508302595,0.778296296,train
9,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.502954739,0.783333333,test
10,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.505912769,0.778296296,train
11,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.499777757,0.783333333,test
12,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.503537523,0.778296296,train
13,4,23 : 40_sigmoid : 20_sigmoid : 2_sigmoid,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.497575262,0.783333333,test
0,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.51715537,0.778296296,train
1,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.511911473,0.783333333,test
2,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.5176033,0.778296296,train
3,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,1,50,0.299102692,0.3,1.00E-08,0.0001,0.0001,0.510884521,0.783333333,test
4,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.515382505,0.778296296,train
5,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,2,50,0.298210736,0.3,1.00E-08,0.0001,0.0001,0.508949948,0.783333333,test
6,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.514872133,0.778296296,train
7,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,3,50,0.297324083,0.3,1.00E-08,0.0001,0.0001,0.509106125,0.783333333,test
8,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.513580275,0.778296296,train
9,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,4,50,0.296442688,0.3,1.00E-08,0.0001,0.0001,0.506769006,0.783333333,test
10,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.510552001,0.778296296,train
11,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,5,50,0.295566502,0.3,1.00E-08,0.0001,0.0001,0.50437847,0.783333333,test
12,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.509963352,0.778296296,train
13,5,23 : 40_tanh : 20_tanh : 10_tanh : 2_tanh,6,50,0.294695481,0.3,1.00E-08,0.0001,0.0001,0.5029226,0.783333333,test
0,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.519003468,0.778296296,train
1,5,23 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 2_sigmoid,0,50,0.3,0.3,1.00E-08,0.0001,0.0001,0.51229121,0.783333333,test
