,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
183,Nan,50,0.00313786170844945,train,87,0.4,1e-06,0.29673590504451036,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
184,Nan,50,0.01140980615553761,test,88,0.4,1e-06,0.29585798816568043,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
185,Nan,50,0.003638580262906661,train,88,0.4,1e-06,0.29585798816568043,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
186,Nan,50,0.008513804379029558,test,89,0.4,1e-06,0.29498525073746307,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
187,Nan,50,0.0030224765167167615,train,89,0.4,1e-06,0.29498525073746307,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
188,Nan,50,0.008094550199313945,test,90,0.4,1e-06,0.2941176470588235,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
189,Nan,50,0.0031128857289635303,train,90,0.4,1e-06,0.2941176470588235,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
190,Nan,50,0.010380783645673741,test,91,0.4,1e-06,0.29325513196480935,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
191,Nan,50,0.0032693174791386084,train,91,0.4,1e-06,0.29325513196480935,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
192,Nan,50,0.009103631268751787,test,92,0.4,1e-06,0.2923976608187134,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
193,Nan,50,0.0030385442043519995,train,92,0.4,1e-06,0.2923976608187134,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
194,Nan,50,0.009219964998118588,test,93,0.4,1e-06,0.29154518950437314,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
195,Nan,50,0.0030379640446728806,train,93,0.4,1e-06,0.29154518950437314,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
196,Nan,50,0.007793886762911783,test,94,0.4,1e-06,0.2906976744186046,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
197,Nan,50,0.0033087857006753167,train,94,0.4,1e-06,0.2906976744186046,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
198,Nan,50,0.008446134618593545,test,95,0.4,1e-06,0.28985507246376807,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
199,Nan,50,0.003027916893681594,train,95,0.4,1e-06,0.28985507246376807,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
200,Nan,50,0.009363698338032028,test,96,0.4,1e-06,0.2890173410404624,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
201,Nan,50,0.003097274799907346,train,96,0.4,1e-06,0.2890173410404624,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
202,Nan,50,0.00805397927815274,test,97,0.4,1e-06,0.28818443804034577,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
203,Nan,50,0.003132950463187788,train,97,0.4,1e-06,0.28818443804034577,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
204,Nan,50,0.009055390262665598,test,98,0.4,1e-06,0.2873563218390804,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
205,Nan,50,0.0030425822020246434,train,98,0.4,1e-06,0.2873563218390804,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
206,Nan,50,0.008942538728161475,test,99,0.4,1e-06,0.2865329512893982,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
207,Nan,50,0.003013228981442586,train,99,0.4,1e-06,0.2865329512893982,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
208,Nan,50,0.004524075437701237,validation,99,0.4,1e-06,0.2865329512893982,0.9,6785 : 40_tanh : 1_tanh,3,115.0,0.0001
0,Nan,50,0.005019602007121152,test,0,0.4,1e-06,0.4,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
1,Nan,50,0.0049925702443324805,train,0,0.4,1e-06,0.4,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
2,Nan,50,0.004797847251522031,test,1,0.4,1e-06,0.39840637450199207,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
3,Nan,50,0.004774887329535763,train,1,0.4,1e-06,0.39840637450199207,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
4,Nan,50,0.004723653699753996,test,2,0.4,1e-06,0.39682539682539686,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
5,Nan,50,0.004702454033381549,train,2,0.4,1e-06,0.39682539682539686,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
6,Nan,50,0.004686309616974453,test,3,0.4,1e-06,0.3952569169960474,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
7,Nan,50,0.0046661425878177076,train,3,0.4,1e-06,0.3952569169960474,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
8,Nan,50,0.004663756652373946,test,4,0.4,1e-06,0.3937007874015748,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
9,Nan,50,0.004644223065361416,train,4,0.4,1e-06,0.3937007874015748,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
10,Nan,50,0.004648628595521951,test,5,0.4,1e-06,0.39215686274509803,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
11,Nan,50,0.004629563413293529,train,5,0.4,1e-06,0.39215686274509803,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
12,Nan,50,0.004637783147151517,test,6,0.4,1e-06,0.390625,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
13,Nan,50,0.0046190632564291415,train,6,0.4,1e-06,0.390625,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
14,Nan,50,0.00400943448366295,validation,6,0.4,1e-06,0.390625,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
15,Nan,50,0.010248779163391177,test,7,0.4,1e-06,0.38910505836575876,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
16,Nan,50,0.0040232259237983825,train,7,0.4,1e-06,0.38910505836575876,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
17,Nan,50,0.01020825262765531,test,8,0.4,1e-06,0.3875968992248062,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
18,Nan,50,0.004019116187565453,train,8,0.4,1e-06,0.3875968992248062,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
19,Nan,50,0.004450141029071921,validation,8,0.4,1e-06,0.3875968992248062,0.9,6785 : 40_sigmoid : 1_sigmoid,3,115.0,0.0001
