, pol order,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
19,,Nan,50,0.005088940968785261,test,9,0.3,0.0001,0.2921129503407985,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
20,,Nan,50,0.005032534942815992,train,10,0.3,0.0001,0.2912621359223301,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
21,,Nan,50,0.00507679257596259,test,10,0.3,0.0001,0.2912621359223301,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
22,,Nan,50,0.005023926065239406,train,11,0.3,0.0001,0.29041626331074544,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
23,,Nan,50,0.005067933273255929,test,11,0.3,0.0001,0.29041626331074544,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
24,,Nan,50,0.005017752469896943,train,12,0.3,0.0001,0.28957528957528955,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
25,,Nan,50,0.005061569243704357,test,12,0.3,0.0001,0.28957528957528955,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
26,,Nan,50,0.005014106335820686,train,13,0.3,0.0001,0.28873917228103946,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
27,,Nan,50,0.005057796444005501,test,13,0.3,0.0001,0.28873917228103946,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
28,,Nan,50,0.00501188438242174,train,14,0.3,0.0001,0.28790786948176583,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
29,,Nan,50,0.005055484008023199,test,14,0.3,0.0001,0.28790786948176583,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
30,,Nan,50,0.005010736049837058,train,15,0.3,0.0001,0.28708133971291866,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
31,,Nan,50,0.0050542726894871265,test,15,0.3,0.0001,0.28708133971291866,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
32,,Nan,50,0.005010275213780132,train,16,0.3,0.0001,0.2862595419847328,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
33,,Nan,50,0.005053766528797089,test,16,0.3,0.0001,0.2862595419847328,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
34,,Nan,50,0.005010287791688464,train,17,0.3,0.0001,0.285442435775452,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
35,,Nan,50,0.005053745980032696,test,17,0.3,0.0001,0.285442435775452,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
36,,Nan,50,0.005011069034456387,train,18,0.3,0.0001,0.2846299810246679,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
37,,Nan,50,0.005054514063665633,test,18,0.3,0.0001,0.2846299810246679,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
38,,Nan,50,0.00501184752046848,train,19,0.3,0.0001,0.28382213812677387,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
39,,Nan,50,0.005055279298807562,test,19,0.3,0.0001,0.28382213812677387,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
40,,Nan,50,0.0050135285939706545,train,20,0.3,0.0001,0.2830188679245283,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
41,,Nan,50,0.005056970633824241,test,20,0.3,0.0001,0.2830188679245283,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
42,,Nan,50,0.005015292940297563,train,21,0.3,0.0001,0.28222013170272814,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
43,,Nan,50,0.005058747426179225,test,21,0.3,0.0001,0.28222013170272814,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
44,,Nan,50,0.00501733236649492,train,22,0.3,0.0001,0.28142589118198874,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
45,,Nan,50,0.005060806434266527,test,22,0.3,0.0001,0.28142589118198874,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
46,,Nan,50,0.0050192763857605195,train,23,0.3,0.0001,0.2806361085126286,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
47,,Nan,50,0.005062767556131489,test,23,0.3,0.0001,0.2806361085126286,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
48,,Nan,50,0.005021360539308428,train,24,0.3,0.0001,0.2798507462686567,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
49,,Nan,50,0.005064872453143402,test,24,0.3,0.0001,0.2798507462686567,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
50,,Nan,50,0.005023939180210626,train,25,0.3,0.0001,0.27906976744186046,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
51,,Nan,50,0.005067484694254658,test,25,0.3,0.0001,0.27906976744186046,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
52,,Nan,50,0.005026086344630081,train,26,0.3,0.0001,0.27829313543599254,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
53,,Nan,50,0.005069654230949655,test,26,0.3,0.0001,0.27829313543599254,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
54,,Nan,50,0.005028690586671388,train,27,0.3,0.0001,0.27752081406105455,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
55,,Nan,50,0.005072292719959382,test,27,0.3,0.0001,0.27752081406105455,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
56,,Nan,50,0.005031072354283395,train,28,0.3,0.0001,0.27675276752767525,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
57,,Nan,50,0.005074702951710981,test,28,0.3,0.0001,0.27675276752767525,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
58,,Nan,50,0.0050332767275810065,train,29,0.3,0.0001,0.27598896044158233,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
59,,Nan,50,0.005076931191307474,test,29,0.3,0.0001,0.27598896044158233,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
60,,Nan,50,0.005036036980444854,train,30,0.3,0.0001,0.2752293577981651,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
61,,Nan,50,0.00507972969563825,test,30,0.3,0.0001,0.2752293577981651,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
62,,Nan,50,0.00503843732499468,train,31,0.3,0.0001,0.2744739249771272,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
63,,Nan,50,0.005082158982144254,test,31,0.3,0.0001,0.2744739249771272,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
64,,Nan,50,0.005040989620670834,train,32,0.3,0.0001,0.2737226277372262,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
65,,Nan,50,0.005084744147108938,test,32,0.3,0.0001,0.2737226277372262,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
66,,Nan,50,0.005043221197876793,train,33,0.3,0.0001,0.272975432211101,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
67,,Nan,50,0.005087000325501227,test,33,0.3,0.0001,0.272975432211101,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
68,,Nan,50,0.0050456632492742745,train,34,0.3,0.0001,0.27223230490018147,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
69,,Nan,50,0.005089472423088294,test,34,0.3,0.0001,0.27223230490018147,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
70,,Nan,50,0.005048046983444976,train,35,0.3,0.0001,0.27149321266968324,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
71,,Nan,50,0.00509188471466223,test,35,0.3,0.0001,0.27149321266968324,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
72,,Nan,50,0.005050248448094315,train,36,0.3,0.0001,0.2707581227436823,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
73,,Nan,50,0.005094110070162465,test,36,0.3,0.0001,0.2707581227436823,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
74,,Nan,50,0.005052864099832155,train,37,0.3,0.0001,0.27002700270027,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
75,,Nan,50,0.005096760282707026,test,37,0.3,0.0001,0.27002700270027,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
76,,Nan,50,0.00505553221436819,train,38,0.3,0.0001,0.2692998204667863,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
77,,Nan,50,0.005099464312677108,test,38,0.3,0.0001,0.2692998204667863,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
78,,Nan,50,0.0050581330610611945,train,39,0.3,0.0001,0.2685765443151298,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
79,,Nan,50,0.00510209935888989,test,39,0.3,0.0001,0.2685765443151298,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
80,,Nan,50,0.005060614083659845,train,40,0.3,0.0001,0.26785714285714285,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
81,,Nan,50,0.005104611525115812,test,40,0.3,0.0001,0.26785714285714285,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
82,,Nan,50,0.0050634248556649854,train,41,0.3,0.0001,0.26714158504007124,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
83,,Nan,50,0.00510746189534423,test,41,0.3,0.0001,0.26714158504007124,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
84,,Nan,50,0.005065981127481129,train,42,0.3,0.0001,0.26642984014209586,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
85,,Nan,50,0.005110051271245688,test,42,0.3,0.0001,0.26642984014209586,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
86,,Nan,50,0.005068430874954817,train,43,0.3,0.0001,0.2657218777679362,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
87,,Nan,50,0.0051125314297444805,test,43,0.3,0.0001,0.2657218777679362,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
88,,Nan,50,0.005070795915372552,train,44,0.3,0.0001,0.2650176678445229,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
89,,Nan,50,0.0051149247554311715,test,44,0.3,0.0001,0.2650176678445229,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
90,,Nan,50,0.0050732827858514405,train,45,0.3,0.0001,0.2643171806167401,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
91,,Nan,50,0.005117443046287629,test,45,0.3,0.0001,0.2643171806167401,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
92,,Nan,50,0.005075929639518056,train,46,0.3,0.0001,0.26362038664323373,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
93,,Nan,50,0.005120125415028785,test,46,0.3,0.0001,0.26362038664323373,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
94,,Nan,50,0.005078294285278249,train,47,0.3,0.0001,0.26292725679228746,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
95,,Nan,50,0.0051225184351816255,test,47,0.3,0.0001,0.26292725679228746,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
96,,Nan,50,0.005080790872195272,train,48,0.3,0.0001,0.2622377622377622,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
97,,Nan,50,0.0051250467797501675,test,48,0.3,0.0001,0.2622377622377622,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
98,,Nan,50,0.005083050463352994,train,49,0.3,0.0001,0.26155187445510025,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
99,,Nan,50,0.005127332156839387,test,49,0.3,0.0001,0.26155187445510025,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
100,,Nan,50,0.00508560922450074,train,50,0.3,0.0001,0.26086956521739124,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
101,,Nan,50,0.005129924323572081,test,50,0.3,0.0001,0.26086956521739124,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
102,,Nan,50,0.00508805611918138,train,51,0.3,0.0001,0.2601908065915004,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
103,,Nan,50,0.0051324018287604205,test,51,0.3,0.0001,0.2601908065915004,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
104,,Nan,50,0.005090595246351076,train,52,0.3,0.0001,0.25951557093425603,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
105,,Nan,50,0.005134973934225657,test,52,0.3,0.0001,0.25951557093425603,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
106,,Nan,50,0.00509319232504891,train,53,0.3,0.0001,0.2588438308886971,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
107,,Nan,50,0.005137605486876168,test,53,0.3,0.0001,0.2588438308886971,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
108,,Nan,50,0.005095498832693812,train,54,0.3,0.0001,0.2581755593803786,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
109,,Nan,50,0.00513993918154726,test,54,0.3,0.0001,0.2581755593803786,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
110,,Nan,50,0.005097949749953713,train,55,0.3,0.0001,0.2575107296137339,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
111,,Nan,50,0.005142420968701675,test,55,0.3,0.0001,0.2575107296137339,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
112,,Nan,50,0.005100327939146063,train,56,0.3,0.0001,0.2568493150684931,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
113,,Nan,50,0.005144828240693454,test,56,0.3,0.0001,0.2568493150684931,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
114,,Nan,50,0.005102860592050224,train,57,0.3,0.0001,0.2561912894961571,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
115,,Nan,50,0.005147393901488075,test,57,0.3,0.0001,0.2561912894961571,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
116,,Nan,50,0.005105307415147476,train,58,0.3,0.0001,0.2555366269165247,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
117,,Nan,50,0.005149871618880969,test,58,0.3,0.0001,0.2555366269165247,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
118,,Nan,50,0.005107613166884377,train,59,0.3,0.0001,0.2548853016142736,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
119,,Nan,50,0.005152204773293336,test,59,0.3,0.0001,0.2548853016142736,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
120,,Nan,50,0.005109679915798173,train,60,0.3,0.0001,0.25423728813559315,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
121,,Nan,50,0.00515429299282571,test,60,0.3,0.0001,0.25423728813559315,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
122,,Nan,50,0.005111832325917341,train,61,0.3,0.0001,0.25359256128486896,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
123,,Nan,50,0.005156469079371274,test,61,0.3,0.0001,0.25359256128486896,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
124,,Nan,50,0.005114044489056726,train,62,0.3,0.0001,0.2529510961214165,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
125,,Nan,50,0.005158706471828097,test,62,0.3,0.0001,0.2529510961214165,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
126,,Nan,50,0.005116132530171984,train,63,0.3,0.0001,0.25231286795626573,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
127,,Nan,50,0.005160816697518793,test,63,0.3,0.0001,0.25231286795626573,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
128,,Nan,50,0.005118206574557177,train,64,0.3,0.0001,0.25167785234899326,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
129,,Nan,50,0.005162912639681988,test,64,0.3,0.0001,0.25167785234899326,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
130,,Nan,50,0.005120428744546871,train,65,0.3,0.0001,0.2510460251046025,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
131,,Nan,50,0.0051651604644930675,test,65,0.3,0.0001,0.2510460251046025,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
132,,Nan,50,0.0051225298110229205,train,66,0.3,0.0001,0.2504173622704507,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
133,,Nan,50,0.00516728422430545,test,66,0.3,0.0001,0.2504173622704507,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
134,,Nan,50,0.005109543439060304,train,67,0.3,0.0001,0.24979184013322228,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
135,,Nan,50,0.005154002536028724,test,67,0.3,0.0001,0.24979184013322228,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
136,,Nan,50,0.005096566014230249,train,68,0.3,0.0001,0.2491694352159468,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
137,,Nan,50,0.005140734869287,test,68,0.3,0.0001,0.2491694352159468,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
138,,Nan,50,0.005085738290104524,train,69,0.3,0.0001,0.24855012427506212,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
139,,Nan,50,0.005129667605603925,test,69,0.3,0.0001,0.24855012427506212,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
140,,Nan,50,0.005076993662933608,train,70,0.3,0.0001,0.2479338842975206,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
141,,Nan,50,0.005120733763021844,test,70,0.3,0.0001,0.2479338842975206,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
142,,Nan,50,0.0050692626816358985,train,71,0.3,0.0001,0.24732069249793898,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
143,,Nan,50,0.005112837859202524,test,71,0.3,0.0001,0.24732069249793898,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
144,,Nan,50,0.005062737632567779,train,72,0.3,0.0001,0.24671052631578944,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
145,,Nan,50,0.005106177504405137,test,72,0.3,0.0001,0.24671052631578944,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
146,,Nan,50,0.0050574169548533955,train,73,0.3,0.0001,0.24610336341263328,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
147,,Nan,50,0.005100751532102927,test,73,0.3,0.0001,0.24610336341263328,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
148,,Nan,50,0.0050529987039432496,train,74,0.3,0.0001,0.24549918166939438,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
149,,Nan,50,0.005096250609986843,test,74,0.3,0.0001,0.24549918166939438,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
150,,Nan,50,0.005049000064583261,train,75,0.3,0.0001,0.24489795918367344,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
151,,Nan,50,0.005092179734833715,test,75,0.3,0.0001,0.24489795918367344,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
152,,Nan,50,0.0050456225789647265,train,76,0.3,0.0001,0.24429967426710092,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
153,,Nan,50,0.005088745715736481,test,76,0.3,0.0001,0.24429967426710092,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
154,,Nan,50,0.0050427588853035835,train,77,0.3,0.0001,0.24370430544272947,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
155,,Nan,50,0.005085838521735778,test,77,0.3,0.0001,0.24370430544272947,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
156,,Nan,50,0.005040364072898903,train,78,0.3,0.0001,0.24311183144246348,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
157,,Nan,50,0.005083412146606731,test,78,0.3,0.0001,0.24311183144246348,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
158,,Nan,50,0.005038181930131282,train,79,0.3,0.0001,0.24252223120452707,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
159,,Nan,50,0.005081203805558815,test,79,0.3,0.0001,0.24252223120452707,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
160,,Nan,50,0.005036285610971234,train,80,0.3,0.0001,0.2419354838709677,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
161,,Nan,50,0.0050792885571264886,test,80,0.3,0.0001,0.2419354838709677,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
162,,Nan,50,0.005034584596988958,train,81,0.3,0.0001,0.24135156878519706,1e-06,1325 : 40_sigmoid : 20_sigmoid : 10_sigmoid : 1_sigmoid,5,50.0,0.0001
