,accuracy,batch size,cost,data set,epoch,initial learning rate,lambda,learning rate,momentum parameter,nodes per layer,number of layers,pol order,stopping tol
100,Nan,50,0.003727683495382261,train,48,0.4,1e-06,0.3355704697986577,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
101,Nan,50,0.003861996765529744,validation,48,0.4,1e-06,0.3355704697986577,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
102,Nan,50,0.004752535938457627,test,49,0.4,1e-06,0.334448160535117,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
103,Nan,50,0.003611919302391421,train,49,0.4,1e-06,0.334448160535117,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
104,Nan,50,0.005106695531295342,test,50,0.4,1e-06,0.3333333333333333,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
105,Nan,50,0.0040255060843873815,train,50,0.4,1e-06,0.3333333333333333,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
106,Nan,50,0.00450827390478475,test,51,0.4,1e-06,0.3322259136212624,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
107,Nan,50,0.003995554111120957,train,51,0.4,1e-06,0.3322259136212624,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
108,Nan,50,0.004952332400581245,test,52,0.4,1e-06,0.3311258278145695,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
109,Nan,50,0.003723626393188915,train,52,0.4,1e-06,0.3311258278145695,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
110,Nan,50,0.0041981647684688535,test,53,0.4,1e-06,0.33003300330033,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
111,Nan,50,0.003649273178556236,train,53,0.4,1e-06,0.33003300330033,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
112,Nan,50,0.004390110832900637,test,54,0.4,1e-06,0.3289473684210526,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
113,Nan,50,0.0035154814088919407,train,54,0.4,1e-06,0.3289473684210526,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
114,Nan,50,0.005148983429507199,test,55,0.4,1e-06,0.32786885245901637,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
115,Nan,50,0.0038582151038338507,train,55,0.4,1e-06,0.32786885245901637,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
116,Nan,50,0.004657338405379366,test,56,0.4,1e-06,0.326797385620915,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
117,Nan,50,0.003670087288250103,train,56,0.4,1e-06,0.326797385620915,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
118,Nan,50,0.0037423203393608523,validation,56,0.4,1e-06,0.326797385620915,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
119,Nan,50,0.005221024994710553,test,57,0.4,1e-06,0.3257328990228013,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
120,Nan,50,0.0038663067163149665,train,57,0.4,1e-06,0.3257328990228013,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
121,Nan,50,0.002322308174862625,validation,57,0.4,1e-06,0.3257328990228013,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
122,Nan,50,0.0048261120373028635,test,58,0.4,1e-06,0.3246753246753246,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
123,Nan,50,0.003519847641423808,train,58,0.4,1e-06,0.3246753246753246,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
124,Nan,50,0.005237159937229572,test,59,0.4,1e-06,0.32362459546925565,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
125,Nan,50,0.0036043824707811343,train,59,0.4,1e-06,0.32362459546925565,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
126,Nan,50,0.005189747030825251,test,60,0.4,1e-06,0.32258064516129026,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
127,Nan,50,0.0037421257985799624,train,60,0.4,1e-06,0.32258064516129026,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
128,Nan,50,0.00466360282584677,test,61,0.4,1e-06,0.32154340836012857,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
129,Nan,50,0.0037016971663610294,train,61,0.4,1e-06,0.32154340836012857,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
130,Nan,50,0.004670000426036776,test,62,0.4,1e-06,0.3205128205128205,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
131,Nan,50,0.0034605973927534584,train,62,0.4,1e-06,0.3205128205128205,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
132,Nan,50,0.0020490616487506184,validation,62,0.4,1e-06,0.3205128205128205,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
133,Nan,50,0.00525062941797083,test,63,0.4,1e-06,0.3194888178913738,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
134,Nan,50,0.0035245185450205586,train,63,0.4,1e-06,0.3194888178913738,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
135,Nan,50,0.005392752260952513,test,64,0.4,1e-06,0.3184713375796178,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
136,Nan,50,0.003589349063861246,train,64,0.4,1e-06,0.3184713375796178,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
137,Nan,50,0.0025028327829682696,validation,64,0.4,1e-06,0.3184713375796178,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
138,Nan,50,0.007001451889550628,test,65,0.4,1e-06,0.31746031746031744,0.9,20 : 40_tanh : 1_tanh,3,5.0,0.0001
